ATTR1,ATTR2,ATTR3,ATTR4,ATTR5,ATTR6,ATTR7,ATTR8,ATTR9,ATTR10
332.46,808.4,552.31,961.8,667.5,716.16,898.71,795.15,323.15,360.67
769.37,437.15,784.27,653.32,242.65,778.28,112.42,520.32,821.51,569.34
63.51,605.8,939.31,188.15,468.88,950.76,11.67,790.99,582.62,806.86
705.25,392.17,75.32,550.1,780.31,498.49,420.18,651.35,685.21,183.69
641.33,937.12,808.64,667.37,505.11,958.32,350.78,206.99,459.66,701.42
90.58,973.19,848.23,77.66,735.1,479.23,817.84,61.99,629.31,598.66
266.26,149.45,812.6,513.05,747.86,232.79,648.61,382.93,12.22,97.15
121.46,21.53,992.55,347.25,671.88,840.58,567.4,536.16,541.99,273.08
696.17,965.77,773.19,88.8,675.76,137.73,315.34,518.9,979.07,933.65
251.6,420.55,509.52,183.2,716.44,796.99,998.77,105.15,397.7,977.81
613.18,867.36,781.66,312.38,297.96,4.82,163.43,52.81,168.4,34.21
740.84,406.98,48.34,945.87,879.86,792.76,446.42,365.59,146.44,309.76
54.62,84.0,703.95,92.09,317.46,816.35,735.74,895.16,225.98,241.74
779.31,293.53,978.23,475.58,776.77,648.62,646.63,806.8,440.79,981.42
812.61,472.99,31.95,26.26,873.71,105.86,249.4,864.35,596.08,176.38
590.42,155.62,418.26,397.42,6.66,189.43,267.47,157.78,498.11,74.03
894.25,933.96,903.82,330.41,323.89,40.94,773.96,947.22,652.11,116.32
524.33,993.97,185.8,250.73,111.78,808.83,849.53,786.14,480.75,269.85
217.79,597.84,737.24,473.98,686.17,850.44,378.74,438.1,342.68,849.31
196.37,673.84,0.37,175.17,741.55,801.01,52.94,765.13,958.12,882.76
896.12,544.05,619.9,515.12,76.93,813.4,97.41,317.82,372.42,865.23
232.65,245.06,945.03,269.15,583.41,253.06,600.86,321.34,304.29,81.62
961.5,403.14,585.01,291.9,381.98,821.71,281.74,883.43,3.86,911.13
4.19,833.12,325.68,564.61,848.78,364.09,762.22,357.83,853.41,674.14
918.32,660.47,35.53,210.01,105.34,507.25,335.0,290.89,955.81,54.99
734.32,16.69,579.38,979.4,188.74,275.6,568.99,469.36,881.57,132.09
7.98,8.06,214.91,132.87,771.26,614.75,260.61,583.23,605.05,975.23
557.19,108.65,370.51,558.85,513.4,886.13,822.93,33.16,351.99,850.81
835.99,411.99,126.11,139.27,272.21,673.25,59.71,791.4,569.25,489.61
357.32,982.75,914.07,353.15,804.82,419.24,4.57,612.97,574.75,558.97
791.77,103.53,239.24,712.52,348.05,416.6,445.92,92.0,721.77,134.65
656.73,335.47,459.23,496.21,209.26,724.45,282.92,255.08,515.18,539.89
940.83,283.02,708.14,81.28,949.31,488.38,447.75,465.68,342.16,986.36
889.58,6.37,698.08,296.34,990.29,858.16,776.53,306.04,626.94,171.25
14.54,958.62,138.71,917.15,180.95,348.89,528.33,971.78,520.59,72.31
176.21,513.02,478.71,204.21,154.56,209.64,501.25,238.15,164.68,556.28
324.24,809.95,144.22,749.04,965.8,559.51,147.21,90.69,539.31,430.78
248.6,652.39,659.09,688.15,909.14,450.93,56.8,112.38,218.39,485.45
651.48,350.59,565.04,348.97,348.8,873.59,160.87,55.23,585.52,270.18
788.13,205.26,817.86,162.03,969.53,854.34,534.5,375.72,665.71,378.13
769.22,710.59,296.75,840.75,458.34,368.12,783.05,719.13,620.05,107.75
794.0,887.61,955.09,896.18,3.2,71.21,353.6,305.61,871.82,937.51
12.44,721.8,122.23,630.29,907.32,785.91,804.22,244.85,804.82,584.54
642.56,163.87,91.02,827.88,244.52,896.4,990.56,514.28,57.87,141.06
304.22,118.76,133.82,296.91,473.29,851.21,221.69,201.7,16.92,154.16
191.67,782.9,740.11,866.68,325.83,646.52,283.9,707.28,690.17,297.43
954.81,664.87,988.26,265.99,748.41,126.19,437.32,831.0,539.41,636.14
956.95,614.19,415.15,439.25,922.18,772.36,807.09,478.37,861.0,55.55
621.74,323.5,772.25,286.25,488.33,202.01,41.38,405.1,955.71,826.44
652.66,483.92,389.1,901.2,159.13,298.6,822.54,739.56,953.45,72.72
76.19,94.98,943.19,131.74,202.55,494.69,837.79,593.4,379.57,848.19
59.38,207.11,571.11,892.78,237.23,189.39,662.23,380.88,98.05,0.76
392.87,29.43,80.59,175.72,154.46,738.86,946.65,928.08,311.13,606.87
568.57,535.07,16.79,173.0,668.22,749.35,892.52,832.6,37.45,235.17
511.77,194.97,604.01,558.37,904.88,843.78,484.65,131.96,762.95,511.28
730.15,338.06,503.04,478.33,13.68,878.54,137.41,510.64,24.96,65.23
93.42,617.64,590.44,962.96,821.62,208.97,752.88,711.26,607.42,630.87
764.91,185.91,989.24,416.54,227.34,628.71,8.09,729.19,467.27,616.02
901.12,465.86,836.82,609.36,655.2,660.65,361.57,592.89,981.11,114.2
854.18,989.6,621.19,646.27,391.9,510.47,923.3,673.92,836.36,162.09
58.05,767.96,561.12,617.79,844.94,426.31,653.39,513.68,415.09,17.16
823.84,326.82,318.84,133.56,16.23,626.46,948.48,385.62,747.18,605.89
960.8,790.48,939.44,155.5,721.93,145.99,601.09,340.3,674.95,273.26
169.95,90.75,553.14,425.05,5.25,159.16,356.65,738.74,786.24,796.82
550.75,232.44,994.31,779.22,635.38,62.42,828.51,563.4,980.84,823.23
101.65,650.85,474.37,321.97,564.06,587.24,205.08,316.66,34.87,68.26
383.8,857.03,937.32,940.75,337.88,989.59,356.42,593.88,855.83,751.0
538.89,777.91,44.9,745.18,202.41,413.15,866.74,254.59,434.88,740.13
826.19,471.38,894.75,23.24,124.34,850.98,474.27,656.16,156.1,835.44
748.4,515.35,245.87,456.06,832.35,898.4,177.88,122.01,444.37,304.2
558.16,236.23,34.3,114.33,175.8,290.61,365.0,879.01,660.5,443.72
216.26,740.66,384.91,752.61,790.34,614.99,913.91,683.96,101.79,385.88
573.57,84.25,364.28,744.21,505.12,557.2,701.0,236.59,937.49,959.56
585.31,751.02,96.39,71.95,806.16,184.0,97.56,771.27,512.92,885.83
721.18,860.45,571.57,148.85,245.02,252.26,309.19,886.2,256.59,904.64
249.62,141.02,447.96,489.8,220.96,440.07,731.59,323.39,841.21,50.35
637.07,650.2,584.76,824.06,869.15,417.89,169.2,960.96,507.93,365.62
57.06,811.95,907.14,765.18,961.78,361.74,784.8,117.41,415.11,340.47
574.96,565.7,528.84,93.64,617.54,503.83,993.67,80.1,311.48,762.23
399.27,577.76,770.4,566.65,117.07,45.61,494.01,510.57,113.11,519.58
402.23,377.83,833.96,429.01,51.9,924.68,320.29,608.42,518.19,523.52
545.05,589.78,696.12,833.42,320.78,958.29,583.75,47.67,897.16,999.6
483.46,21.12,147.79,923.55,562.79,145.37,403.54,737.12,389.42,3.7
376.95,978.53,132.67,301.88,149.66,75.92,0.1,483.72,374.33,661.19
75.58,399.93,769.47,240.94,270.68,252.26,111.76,188.13,790.83,808.74
932.13,939.52,9.34,515.52,357.12,645.36,933.65,718.65,524.32,360.22
428.53,195.07,515.12,133.96,611.91,851.2,505.15,211.51,152.31,575.18
659.2,692.26,150.12,804.51,680.28,459.6,160.96,957.73,457.48,996.9
743.71,15.04,782.12,882.9,692.87,569.85,438.48,682.12,472.78,801.63
657.72,839.81,343.57,28.49,915.72,426.71,9.49,304.14,142.44,77.75
353.73,205.03,438.8,628.84,202.39,807.29,19.03,631.99,116.06,800.09
610.03,994.56,893.47,937.02,429.95,502.64,897.32,547.61,208.95,102.88
980.75,98.33,854.65,547.98,870.06,286.17,177.04,914.75,880.17,763.89
286.22,725.48,355.28,859.08,67.94,443.17,415.88,753.64,363.34,210.53
724.37,963.04,480.42,208.85,921.85,873.43,985.26,293.87,606.8,724.37
255.0,437.42,512.73,230.4,14.68,317.32,994.89,441.04,431.05,900.15
466.43,348.43,52.96,121.87,440.46,615.8,54.9,86.73,652.69,291.65
814.12,324.45,675.32,268.74,667.05,151.76,605.88,417.44,750.52,609.69
787.09,786.73,859.31,776.85,34.43,923.79,183.56,714.99,822.63,325.92
700.55,438.91,257.29,608.58,93.65,86.82,694.69,286.8,968.55,560.48
558.97,987.62,262.6,107.71,760.57,136.01,323.97,619.68,475.66,336.37
585.29,176.18,17.58,201.49,990.4,409.0,350.71,627.95,322.29,609.93
816.16,168.19,670.3,16.18,249.9,832.63,436.78,95.65,790.65,765.09
175.49,901.28,936.48,809.58,531.71,689.9,750.81,134.22,890.94,743.29
191.36,103.74,268.27,765.45,117.27,344.66,39.82,920.26,657.16,281.96
430.95,428.3,360.45,852.76,935.57,174.5,254.87,151.57,18.23,321.45
733.43,961.19,309.13,880.91,354.81,555.9,518.38,765.77,146.5,343.02
814.49,911.87,879.62,843.09,726.88,968.52,338.16,622.61,408.37,657.67
151.6,834.48,113.8,370.41,555.97,762.77,136.33,225.79,590.35,740.09
396.22,185.17,676.12,969.55,360.22,360.63,747.03,271.21,57.65,906.59
10.06,237.9,983.32,851.03,35.63,425.03,5.09,203.16,267.74,750.64
228.17,720.54,504.57,313.41,828.48,756.51,432.26,721.5,744.22,954.06
278.74,298.3,19.77,18.09,73.4,504.51,452.88,635.96,153.36,530.6
737.44,55.94,409.25,340.19,299.42,993.61,544.53,398.03,583.32,305.51
896.7,292.27,183.1,776.57,114.55,664.59,806.15,237.01,626.12,726.9
314.55,129.4,649.88,736.67,48.95,773.25,578.91,363.57,714.18,57.75
500.25,8.03,228.47,42.33,142.39,769.85,180.56,916.75,665.02,636.6
655.78,960.05,918.71,457.89,543.81,208.65,240.79,372.43,2.82,949.15
290.84,330.19,40.05,680.13,965.46,539.47,377.01,401.5,733.91,160.28
140.87,13.81,405.83,778.16,623.96,600.84,965.94,681.21,52.94,251.22
798.9,270.57,467.27,803.94,174.02,182.99,777.05,891.92,522.15,585.59
699.5,481.68,919.28,512.32,729.72,710.4,618.29,502.12,900.27,196.47
435.82,902.31,381.56,896.39,329.39,113.88,922.19,963.52,152.7,548.27
32.63,346.52,935.07,165.98,497.1,457.94,247.49,742.34,975.68,904.83
974.56,524.45,112.72,225.95,65.46,826.44,42.9,846.84,86.63,193.53
414.33,330.5,939.64,723.69,955.66,642.48,676.1,414.59,329.14,785.15
970.56,269.27,314.4,855.2,338.92,770.17,624.75,319.47,966.72,369.51
427.77,239.72,199.84,160.45,101.66,392.48,392.02,551.08,33.69,639.32
390.6,24.75,919.95,452.28,568.38,697.17,989.46,176.91,598.99,52.38
90.01,301.68,31.15,361.45,954.67,913.43,982.65,998.27,606.18,599.39
653.76,410.88,214.56,222.86,603.3,81.14,807.06,909.17,964.86,899.93
702.93,706.84,536.12,29.23,601.71,192.19,504.79,732.68,535.02,787.33
159.93,764.01,412.86,630.61,809.74,606.61,803.5,823.3,979.51,804.09
386.62,760.58,652.44,754.82,449.03,973.68,359.68,16.56,726.38,600.32
44.85,69.82,994.15,320.64,620.87,128.22,38.03,899.73,46.75,760.01
434.12,915.65,721.88,941.4,629.52,685.39,610.05,878.2,787.15,691.81
48.35,673.5,960.26,746.48,159.53,187.12,571.77,902.12,457.66,17.3
650.34,654.89,71.5,644.64,210.6,125.46,151.62,123.16,718.89,734.36
978.8,989.34,666.71,485.33,968.58,253.89,800.81,672.01,390.39,446.14
340.16,973.2,747.13,151.03,673.05,180.19,815.4,111.85,849.42,300.57
550.36,274.2,760.37,47.92,762.93,342.69,552.31,280.29,673.66,592.44
800.06,90.39,231.34,850.72,990.03,823.57,47.49,995.83,543.73,548.05
104.58,341.92,165.36,609.07,320.86,884.72,971.03,536.68,133.55,470.94
108.58,120.21,903.0,756.91,689.38,380.27,845.49,910.34,310.02,99.89
776.59,757.97,163.36,961.6,78.32,766.7,186.66,241.12,878.65,897.25
762.3,475.99,419.95,813.91,585.9,642.22,665.77,170.01,419.71,316.71
405.72,320.07,745.37,468.33,111.78,454.01,84.89,389.22,103.78,514.76
875.88,548.74,817.35,688.38,255.55,990.17,46.71,898.62,842.41,424.03
476.42,42.42,276.69,846.74,258.79,628.61,738.9,214.44,543.85,974.28
915.79,608.6,39.84,838.48,805.28,862.75,977.54,908.17,424.84,662.6
213.29,122.93,305.59,146.07,615.49,998.23,464.33,836.01,639.54,234.17
870.79,996.14,358.91,879.01,761.64,113.19,358.46,328.1,512.57,785.32
314.79,869.64,778.97,231.94,71.48,20.63,26.83,610.6,93.84,774.55
414.31,794.39,103.8,750.51,69.16,36.8,739.89,763.7,954.94,347.79
221.26,937.33,31.28,902.87,510.43,798.6,295.55,682.97,866.79,624.59
249.08,152.5,202.14,514.25,704.4,751.75,722.55,238.36,416.4,769.9
630.72,228.25,628.91,122.73,856.4,743.2,386.8,556.66,837.17,594.12
360.87,782.06,103.5,752.61,392.59,296.32,282.66,690.74,873.56,815.59
576.89,933.17,284.18,10.92,373.63,387.16,651.79,138.78,341.13,356.56
749.87,961.42,763.16,928.71,297.1,41.16,177.7,671.21,932.21,971.61
579.5,678.19,110.93,693.69,997.73,253.39,676.59,298.66,254.46,841.33
463.83,929.74,942.21,342.87,46.65,310.69,253.76,416.16,547.02,219.07
392.6,492.56,822.74,603.55,459.96,507.87,596.97,932.7,915.32,177.11
366.4,868.86,209.33,371.22,233.41,648.55,990.46,933.67,734.96,298.61
171.35,71.39,146.96,468.9,166.43,142.56,466.09,256.52,42.43,259.57
99.27,102.48,901.81,963.78,821.89,322.43,822.23,76.42,250.59,832.04
566.78,910.91,196.35,36.8,871.32,659.15,3.05,776.03,684.51,150.62
935.2,709.75,800.54,132.86,925.31,246.99,30.61,618.2,884.63,731.03
683.86,957.37,912.57,108.09,40.0,18.13,211.12,930.21,803.23,341.0
382.08,119.3,291.23,388.47,799.46,37.81,607.22,401.6,82.5,589.82
26.29,145.28,52.29,221.26,819.58,120.11,569.81,597.09,589.47,114.68
63.71,260.46,41.66,465.93,635.56,531.16,800.11,205.16,722.86,394.02
6.45,757.76,453.98,471.59,114.8,515.26,499.07,579.95,679.42,149.08
112.33,124.78,798.43,928.12,603.6,732.04,956.16,211.26,924.81,450.73
711.38,144.07,422.94,281.34,656.04,879.17,63.4,171.08,776.85,770.89
858.84,325.64,67.94,748.42,961.99,730.75,847.51,655.37,280.12,554.61
294.51,769.93,669.1,223.51,959.62,917.41,534.91,559.08,233.64,616.39
361.56,907.76,384.18,70.65,985.88,544.38,540.89,372.07,839.41,915.75
450.84,936.99,788.26,512.84,224.73,20.92,343.19,6.85,544.16,192.28
147.47,58.2,309.41,512.94,320.35,850.98,856.0,118.69,907.84,791.12
76.67,456.72,428.8,788.07,998.71,383.22,805.33,753.67,583.32,671.74
909.32,575.91,963.1,747.39,69.56,153.53,900.76,157.65,855.98,600.09
829.6,658.31,320.24,733.26,452.23,224.58,278.48,596.19,448.16,138.5
138.69,15.44,757.31,352.75,636.49,363.42,54.06,338.42,583.23,751.34
864.08,395.46,621.04,636.8,878.15,475.42,260.24,146.51,656.58,73.48
733.37,691.77,663.9,977.9,694.21,229.22,607.61,685.87,759.96,66.62
457.25,973.61,834.33,728.91,157.41,130.86,838.28,311.47,506.41,170.65
158.87,668.76,627.67,591.03,33.03,514.01,1.52,596.95,432.16,569.01
509.46,244.91,986.72,453.65,575.11,794.75,90.44,775.21,691.56,442.57
378.41,675.69,919.22,172.89,757.61,131.17,831.45,916.25,758.35,71.66
693.88,529.7,87.28,648.5,365.32,826.88,485.66,699.41,389.29,884.71
753.47,177.12,413.47,778.41,687.07,423.46,856.43,150.24,190.96,654.03
607.76,620.31,838.81,877.42,312.03,379.58,967.43,895.9,339.75,723.74
714.51,401.18,191.28,920.36,92.21,476.44,216.45,625.63,267.37,714.27
163.76,721.8,843.09,283.26,738.23,923.33,582.21,70.52,474.26,926.3
994.97,398.03,193.59,835.19,670.04,303.06,669.8,347.55,17.94,231.56
125.54,129.91,150.37,732.8,897.29,329.74,834.99,513.15,924.89,385.11
991.53,5.28,306.64,501.99,508.42,311.86,733.23,739.89,334.96,663.89
597.22,137.32,822.13,967.98,8.78,108.32,197.21,906.5,150.1,809.7
915.58,748.71,378.61,842.35,6.02,784.85,413.48,393.29,720.01,3.49
100.28,558.05,756.19,971.4,310.32,213.72,112.58,479.24,283.01,275.22
7.28,278.91,99.91,351.11,625.32,838.07,839.53,655.16,875.7,162.38
78.88,988.06,172.72,368.41,312.23,498.55,56.65,956.15,613.54,889.12
358.35,617.11,311.17,66.78,958.31,273.18,498.33,910.89,802.1,79.67
872.74,259.78,105.3,978.72,659.91,706.7,264.24,229.86,469.61,952.65
272.53,257.24,312.05,970.04,51.14,229.31,797.43,366.41,104.42,189.81
577.24,121.69,242.68,38.86,784.14,863.86,15.32,163.43,88.75,938.26
141.53,687.04,931.72,961.89,623.12,442.65,118.07,141.28,986.22,906.14
174.86,32.69,705.9,754.13,637.34,396.46,444.18,180.12,346.41,789.65
160.68,193.72,396.46,751.97,554.58,838.54,149.48,641.9,856.1,772.59
309.69,541.76,887.32,301.31,780.83,909.9,620.01,948.75,530.53,632.09
951.08,997.21,523.37,448.07,649.79,68.07,866.1,295.54,747.02,31.74
920.26,859.24,852.47,593.37,479.54,601.87,648.93,904.44,978.49,725.47
108.87,158.99,843.58,171.71,337.79,616.58,799.67,452.36,139.76,888.3
884.82,334.33,909.74,366.1,529.75,945.49,241.84,238.16,702.96,846.33
700.95,666.71,284.15,412.69,570.22,319.62,434.8,847.5,801.96,340.44
177.19,83.18,325.81,490.25,565.42,937.02,269.23,466.66,31.46,670.6
391.19,881.4,158.19,278.24,495.67,314.03,874.55,838.27,628.66,984.11
415.14,538.85,80.69,374.16,347.69,268.16,974.35,976.32,647.88,218.38
899.13,548.94,647.57,961.47,565.19,531.91,787.18,790.75,361.41,957.5
252.69,660.44,613.11,45.69,817.14,736.79,480.84,104.22,603.56,858.88
173.36,792.18,861.17,368.92,989.82,366.66,942.03,332.42,960.4,974.65
203.1,70.66,635.79,150.54,322.73,487.16,326.63,978.43,406.67,809.86
128.73,562.44,63.78,602.11,979.33,3.25,997.7,621.72,840.9,367.93
347.93,166.1,222.18,705.83,395.15,531.73,529.81,131.86,11.35,930.48
616.96,698.32,611.19,738.96,802.09,49.42,238.5,14.41,410.81,660.64
868.43,858.18,78.66,180.83,796.65,594.92,778.09,808.84,383.59,404.2
569.65,479.75,109.67,532.15,486.74,346.26,551.47,524.56,92.16,662.75
59.01,449.38,124.32,691.23,38.41,830.53,766.98,478.42,717.8,777.22
8.82,150.78,703.8,194.19,380.23,781.86,629.61,613.72,138.28,140.95
995.26,15.29,517.71,987.99,26.16,802.95,938.9,526.72,641.28,795.21
64.76,703.84,161.75,841.02,483.34,165.74,560.9,889.45,241.32,502.37
784.81,295.19,678.1,160.12,286.39,468.89,842.22,890.51,53.08,48.73
651.79,834.22,545.95,216.39,684.03,794.59,381.95,507.57,290.55,413.21
461.43,966.92,275.8,827.76,651.32,51.96,208.55,607.77,497.0,231.66
242.62,346.63,541.2,889.88,87.93,952.88,747.1,8.51,669.15,395.7
391.43,309.51,26.69,574.01,929.92,799.33,874.46,325.95,10.87,48.49
803.74,902.18,467.89,321.58,215.99,396.32,855.3,888.39,962.47,463.08
290.43,559.76,879.85,70.67,145.64,161.47,540.08,884.26,384.17,422.76
452.56,330.11,649.29,360.71,673.64,877.16,462.67,149.86,102.52,511.38
237.32,161.76,508.73,554.02,306.93,310.51,620.34,573.9,628.51,443.96
555.84,438.89,979.08,885.32,676.52,865.42,992.94,565.11,158.82,409.96
652.53,187.55,19.48,644.31,875.0,490.51,446.09,725.42,340.81,755.5
914.02,766.32,796.89,746.79,365.93,237.58,91.71,474.2,187.39,147.35
56.75,552.9,271.65,446.35,677.1,532.94,754.4,368.58,490.59,651.56
557.86,954.73,719.92,935.04,886.32,232.27,837.89,350.39,149.66,380.64
332.94,419.69,585.9,915.25,159.94,523.59,878.4,451.57,209.21,373.14
939.2,980.51,627.95,874.52,59.72,669.49,392.39,608.09,632.25,963.08
613.24,247.86,737.04,66.99,237.22,866.75,754.17,906.42,758.22,149.02
301.37,696.99,489.05,444.36,987.91,262.44,295.58,543.7,874.38,25.92
35.01,628.87,765.93,656.85,823.0,762.73,2.02,269.17,421.16,805.44
423.0,338.65,197.31,245.4,70.68,304.84,991.47,581.58,3.59,657.63
460.65,773.85,459.85,644.38,398.62,474.54,119.53,995.82,917.74,645.49
88.87,566.61,491.49,382.58,492.12,109.93,680.05,641.69,94.42,771.36
996.68,56.22,248.81,160.12,58.6,490.25,756.86,362.05,242.34,764.61
599.66,262.86,228.96,733.34,407.12,530.27,124.26,827.48,862.04,125.56
11.11,411.11,750.54,777.77,226.57,407.36,666.55,568.2,409.36,598.25
578.72,707.18,100.85,987.39,41.02,425.35,482.46,765.51,432.94,491.53
782.0,797.76,326.47,976.96,939.81,551.21,401.14,828.84,947.3,683.27
44.55,26.4,86.63,118.78,84.45,664.0,353.57,422.37,457.97,50.94
978.51,910.02,828.78,258.48,505.86,119.42,219.32,86.16,899.3,480.72
29.34,275.86,576.18,990.68,82.18,72.0,308.07,109.1,688.22,747.82
565.68,771.84,230.39,314.28,822.7,981.87,885.14,632.18,822.87,588.82
369.31,166.29,74.37,951.62,136.74,511.93,963.44,389.77,149.88,794.47
890.94,937.75,459.48,676.61,825.03,110.13,920.34,438.02,511.97,250.85
365.57,155.85,984.9,460.77,81.75,908.39,977.89,929.44,467.99,81.72
104.41,19.3,836.46,908.36,149.69,660.5,352.38,742.6,60.97,724.88
131.33,54.87,866.54,918.7,902.41,991.11,618.79,877.47,902.24,253.25
204.23,603.3,542.69,949.43,105.25,979.25,994.64,204.03,953.35,95.45
58.1,359.2,338.63,269.65,460.99,473.67,184.0,774.1,871.03,400.51
668.86,640.66,720.03,622.56,398.79,349.0,720.19,702.49,882.79,820.85
318.78,648.51,47.41,937.48,935.04,135.42,131.5,720.91,521.5,595.91
614.0,653.75,576.33,672.86,434.26,408.29,599.07,500.17,887.92,258.12
695.86,402.62,573.03,417.58,41.61,848.11,638.0,425.57,282.75,329.82
215.36,500.17,514.41,446.56,688.98,23.93,535.42,644.84,553.37,757.99
871.89,296.62,662.33,398.67,285.47,493.63,256.4,158.15,831.62,393.73
75.41,35.16,964.88,808.78,123.87,569.08,358.53,811.68,717.85,705.33
432.71,911.05,118.86,920.95,124.29,383.24,419.33,451.04,969.72,959.86
841.39,938.57,415.22,312.46,580.87,747.6,700.95,819.15,19.95,929.03
401.57,352.74,333.51,11.35,767.64,491.54,494.36,994.16,252.14,373.4
95.23,854.89,127.15,394.53,671.92,352.34,50.72,257.98,671.35,953.72
795.59,547.3,724.2,758.02,563.21,500.88,341.86,433.3,675.25,195.95
218.95,558.72,870.84,497.76,360.24,831.42,381.63,532.04,700.54,343.11
404.91,449.68,745.02,660.46,736.15,38.31,156.67,153.29,765.04,729.05
261.35,705.98,827.14,625.39,563.31,227.73,534.32,471.68,690.67,176.73
327.65,633.42,159.14,838.88,991.9,763.22,201.62,481.93,368.6,949.65
689.37,622.9,779.45,376.16,480.6,905.39,707.27,21.66,217.1,943.03
224.79,608.0,27.64,865.17,924.34,736.35,177.67,591.43,888.39,443.87
827.03,104.62,132.35,973.42,367.39,720.57,529.56,605.88,411.63,834.56
267.46,160.07,982.67,764.82,729.16,20.07,779.94,294.31,528.63,195.87
117.59,185.95,779.15,535.77,957.5,449.05,762.27,283.12,234.76,493.89
598.22,178.45,28.75,292.13,270.21,484.48,803.0,981.46,507.93,990.02
448.89,77.15,871.55,382.25,233.8,43.93,623.75,881.51,13.84,880.24
47.72,534.13,214.53,970.96,72.35,192.51,653.5,347.42,403.3,22.82
936.25,487.83,163.35,865.2,750.87,220.31,709.56,498.6,826.68,762.9
358.79,678.87,82.0,377.25,194.98,371.03,428.11,463.23,239.26,730.87
968.08,820.28,55.77,670.24,657.73,878.35,981.44,675.98,805.56,782.02
307.85,619.67,84.42,403.75,343.51,803.39,828.11,941.54,598.42,856.42
777.88,57.75,432.72,519.4,773.99,504.57,776.11,677.75,964.33,785.97
254.86,415.31,780.87,451.95,749.27,709.38,485.98,279.31,513.13,198.23
644.1,227.07,600.57,484.78,589.76,630.13,364.43,844.38,879.67,975.13
726.19,424.12,555.51,352.98,321.64,767.29,924.69,392.88,200.27,658.79
269.02,140.7,992.15,772.2,930.13,200.73,338.95,358.11,762.24,197.46
405.99,980.86,37.23,965.88,786.72,74.13,456.39,8.38,176.72,177.21
952.84,147.46,289.32,25.69,630.01,61.02,611.34,534.49,820.97,454.11
