ATTR1,ATTR2,ATTR3,ATTR4,ATTR5,ATTR6,ATTR7,ATTR8,ATTR9,ATTR10,ATTR11,ATTR12,ATTR13,ATTR14,ATTR15,ATTR16,ATTR17,ATTR18,ATTR19,ATTR20,ATTR21,ATTR22,ATTR23,ATTR24,ATTR25,ATTR26,ATTR27,ATTR28,ATTR29,ATTR30,ATTR31,ATTR32,ATTR33,ATTR34,ATTR35,ATTR36,ATTR37,ATTR38,ATTR39,ATTR40,ATTR41,ATTR42,ATTR43,ATTR44,ATTR45,ATTR46,ATTR47,ATTR48,ATTR49,ATTR50
989.68,56.63,721.15,31.72,204.54,17.54,688.74,894.99,494.56,15.65,337.04,893.14,608.78,806.04,550.11,436.59,697.93,899.2,307.42,113.52,279.2,181.34,673.98,505.66,404.5,958.2,100.61,774.69,73.11,840.41,401.38,172.04,695.39,266.32,991.82,697.68,544.76,62.31,250.65,849.25,86.75,854.33,60.76,580.64,885.17,829.49,63.17,422.18,940.92,257.34
988.2,528.0,729.11,810.46,273.29,879.82,254.44,402.46,945.81,813.22,544.86,984.49,609.29,400.02,997.61,79.49,566.86,203.65,957.99,792.19,378.89,520.41,858.89,917.48,982.45,448.69,900.88,511.11,318.91,35.78,360.65,349.35,78.33,964.2,863.87,678.33,243.68,541.01,321.77,750.23,528.78,17.23,859.64,111.61,933.97,389.32,819.05,596.17,652.34,730.69
670.11,497.79,224.09,256.82,683.22,585.19,534.9,193.58,92.28,846.89,460.71,431.14,557.01,485.46,369.14,482.64,897.69,567.54,263.73,86.53,451.94,31.24,108.13,100.94,470.16,608.53,570.61,17.79,225.53,507.42,953.2,323.37,941.72,327.43,227.24,942.92,584.57,972.93,221.1,689.27,395.77,677.81,707.79,552.31,674.19,201.54,141.69,738.46,647.23,963.7
699.61,409.98,836.2,234.22,588.39,256.13,839.56,665.15,707.97,658.97,841.83,814.02,393.77,354.84,198.86,52.61,397.35,942.66,431.92,540.45,286.7,680.0,224.4,891.04,347.36,851.28,260.6,191.55,974.29,703.54,983.63,257.55,748.79,374.61,69.39,546.12,662.71,966.21,203.74,949.15,771.47,960.73,764.0,55.92,535.07,884.32,387.95,343.73,438.35,731.82
750.29,487.95,947.12,320.32,823.76,924.35,35.35,813.66,115.05,686.73,857.14,308.86,925.38,382.6,183.64,724.81,160.98,255.2,99.87,889.96,155.84,374.39,24.7,969.32,654.29,874.42,638.47,95.99,431.22,260.09,146.24,671.73,586.04,794.64,144.29,938.89,470.91,686.36,385.87,391.59,234.07,269.15,59.55,234.17,144.68,463.86,21.98,877.51,387.14,85.19
85.17,170.33,669.72,352.8,915.16,31.77,594.03,172.87,231.87,496.54,223.4,964.15,503.72,637.99,874.6,708.23,397.93,938.53,803.55,835.0,965.47,443.57,219.32,563.14,314.89,88.21,111.99,989.24,760.42,321.11,922.18,33.77,89.58,349.98,584.43,481.09,392.55,796.12,541.46,706.73,323.58,260.41,286.89,33.99,610.98,269.6,470.06,571.35,426.95,120.59
588.6,982.02,760.57,688.95,946.96,574.06,667.75,653.64,7.44,576.07,481.7,672.19,200.93,343.0,708.8,922.78,373.16,675.44,397.44,197.52,808.86,552.57,96.95,722.09,237.41,700.13,294.4,712.1,903.81,407.66,155.84,745.27,903.72,44.33,308.27,480.67,921.18,603.18,698.47,519.06,683.6,921.72,754.21,720.16,981.89,505.12,211.57,701.93,602.45,259.26
692.56,545.55,404.58,326.75,900.38,275.14,684.4,713.22,389.39,217.59,268.54,173.47,175.77,997.41,70.48,590.29,126.7,428.94,653.37,50.93,325.67,665.8,991.11,672.36,707.36,682.14,363.49,265.44,171.83,512.06,149.12,59.09,644.87,851.17,345.88,831.38,168.9,567.54,884.93,234.03,301.41,745.78,257.24,858.28,247.56,879.35,621.15,375.31,346.53,951.51
409.07,778.56,541.75,49.91,881.79,911.31,901.23,543.96,211.49,937.78,291.6,44.38,521.28,744.46,14.44,476.57,621.0,748.18,591.8,728.89,197.58,315.06,253.62,244.02,157.7,564.5,653.57,978.78,400.37,82.78,942.12,231.18,123.19,666.99,620.8,52.34,537.07,500.54,280.78,293.28,48.88,592.45,826.55,257.32,940.16,347.08,419.78,271.05,680.44,753.21
215.73,4.5,734.46,797.81,479.5,528.82,588.11,136.89,200.95,838.24,549.62,245.86,982.28,568.25,471.55,283.35,730.92,71.0,945.51,762.89,956.3,31.28,712.11,797.33,670.26,448.4,722.56,767.29,856.2,682.71,575.61,388.1,379.87,626.14,577.86,256.17,194.4,214.31,605.91,953.75,876.96,878.72,380.14,892.54,884.29,652.73,159.85,931.39,242.25,753.88
748.73,196.39,964.39,597.84,412.33,993.92,578.95,332.53,652.24,771.01,333.35,447.32,246.08,371.3,673.63,47.36,312.38,413.79,878.51,414.63,21.4,450.43,944.25,135.54,565.47,802.75,16.0,519.73,77.23,559.37,863.77,637.81,982.07,488.39,642.63,660.41,923.84,153.09,549.41,110.21,453.6,379.42,92.72,877.61,949.36,482.91,871.58,218.3,330.0,103.58
232.76,61.89,962.2,782.08,569.23,806.63,893.95,931.86,572.48,132.65,925.15,954.29,968.14,901.01,662.58,804.65,833.19,112.36,228.37,992.6,543.48,928.75,127.12,285.91,393.82,867.14,354.71,378.31,514.12,62.36,204.94,54.26,302.34,399.76,404.85,380.93,309.96,624.15,172.59,836.26,512.85,967.14,515.59,903.95,387.5,464.92,974.56,825.93,683.96,502.9
935.32,933.08,605.54,619.39,23.62,63.72,994.45,594.88,748.42,163.16,877.22,350.48,730.41,318.34,102.54,204.92,838.5,196.65,871.28,560.0,595.92,629.08,675.65,442.99,148.91,842.71,260.54,597.21,328.31,537.64,745.58,378.53,511.99,537.14,454.8,455.25,818.34,110.56,401.64,772.99,408.78,311.04,214.21,641.15,531.52,973.36,75.34,829.19,595.73,768.13
148.49,869.99,507.45,883.92,483.09,274.03,208.79,824.0,23.93,326.09,99.68,688.23,916.02,386.84,53.96,79.66,353.33,409.58,792.29,519.49,369.0,35.8,224.47,58.81,474.39,138.1,670.55,971.81,587.38,510.63,204.38,542.74,975.39,849.0,931.85,608.99,916.48,485.5,912.05,353.89,388.19,75.53,778.32,128.86,278.82,421.86,398.25,635.03,602.36,268.82
351.5,863.6,989.63,71.83,819.36,690.01,984.63,913.14,658.69,136.24,90.4,251.48,305.73,856.32,769.9,666.39,106.81,531.75,784.91,560.69,442.19,710.84,450.9,33.2,342.87,51.62,655.63,827.39,334.57,851.47,369.4,743.67,109.64,712.13,589.79,756.7,363.8,365.3,897.76,349.17,843.92,541.94,250.65,401.71,305.21,587.06,169.65,173.8,709.0,865.35
110.07,595.31,193.81,538.84,176.16,923.35,329.78,710.03,261.13,982.15,752.1,710.42,301.81,811.02,27.05,353.93,14.18,183.35,506.32,893.57,663.25,750.91,485.6,718.2,221.69,539.72,652.4,294.86,124.48,791.52,606.94,990.03,701.52,264.02,149.78,348.37,790.07,124.68,47.32,429.02,368.27,410.72,899.93,739.64,236.11,402.31,56.78,942.19,656.97,629.91
348.36,93.43,570.7,225.98,691.86,385.92,930.97,996.61,27.62,200.34,385.81,135.55,600.69,607.68,934.34,71.15,118.24,505.95,257.46,549.29,486.62,195.54,449.71,683.96,816.91,680.31,826.57,727.01,343.93,478.11,282.06,469.14,579.57,795.35,606.63,949.51,532.61,514.17,427.3,207.94,202.56,997.63,231.85,609.5,939.78,765.61,290.11,245.02,347.53,992.72
445.43,341.88,834.96,915.91,129.88,584.09,949.0,596.43,97.24,456.13,118.13,227.06,487.83,898.46,487.98,286.32,645.38,676.12,684.93,652.74,882.21,117.81,110.37,822.76,611.48,991.55,673.59,790.2,813.97,132.54,97.8,47.73,317.18,512.24,655.38,188.51,647.0,357.06,664.33,330.21,936.76,83.5,537.41,906.37,761.17,947.05,568.13,574.44,301.5,81.06
673.77,597.43,952.9,752.12,890.99,773.77,938.86,832.86,120.84,297.43,304.99,571.69,959.1,230.26,9.15,620.98,958.07,884.96,702.61,168.33,574.63,740.95,148.1,956.95,310.9,201.75,645.62,648.42,65.13,316.23,93.02,506.46,337.02,994.26,895.25,937.94,297.61,460.3,36.23,327.15,600.69,729.9,976.72,958.14,46.48,570.99,392.76,797.34,25.95,697.87
2.3,796.49,781.93,151.42,593.24,221.69,648.16,575.74,499.41,811.28,738.75,559.34,117.36,839.46,421.2,370.32,915.95,728.46,737.57,288.71,607.2,310.18,494.91,596.44,928.5,702.43,522.38,536.93,728.12,40.99,167.48,9.66,485.13,236.17,955.4,830.12,75.82,964.55,66.33,67.96,26.79,446.06,49.78,639.78,610.38,476.98,161.82,911.87,848.03,739.65
901.17,382.55,142.93,569.13,992.6,787.16,979.52,815.2,3.01,58.02,233.56,967.4,423.71,377.88,605.82,957.62,127.44,604.47,322.92,327.19,196.75,532.07,575.77,91.02,301.84,192.15,385.96,807.93,918.6,228.98,820.89,32.01,593.99,995.9,621.64,683.73,20.84,81.21,685.3,245.22,718.99,311.82,576.77,420.32,292.25,714.43,161.77,294.48,69.53,297.72
324.47,57.84,54.3,587.99,407.95,699.65,195.99,39.86,932.92,68.66,140.66,969.96,815.2,677.49,163.93,258.1,683.33,67.58,798.47,724.23,486.98,818.49,354.21,544.75,595.17,605.58,41.53,94.74,730.32,31.81,384.1,131.22,290.37,656.32,557.04,574.77,323.25,230.99,941.24,195.37,993.13,225.5,61.24,673.74,204.6,736.07,956.01,946.46,603.35,228.9
349.05,900.17,503.22,653.99,301.73,877.74,86.32,661.17,904.83,19.23,61.6,867.6,210.4,87.23,530.48,676.45,422.52,965.87,890.43,980.11,200.9,847.99,935.15,83.14,527.75,653.99,216.83,516.39,882.1,49.85,765.82,451.41,608.44,51.84,416.87,856.28,911.79,378.35,431.85,543.73,538.15,270.11,90.17,6.51,552.8,292.91,281.78,797.12,778.58,992.59
865.9,332.13,219.63,800.13,249.93,170.98,611.29,402.46,740.45,466.24,69.91,749.39,989.95,324.11,580.19,817.68,459.68,537.93,305.9,332.4,573.0,196.23,442.52,811.17,785.93,990.48,644.23,687.25,978.27,336.95,369.34,211.74,345.07,83.42,893.9,125.32,584.09,599.26,957.06,218.91,588.03,430.27,379.58,57.4,325.54,461.34,545.0,867.86,634.71,553.22
149.24,338.57,857.53,648.44,491.95,790.56,308.69,188.6,602.81,242.63,104.94,231.22,442.48,868.03,605.08,770.93,973.16,834.18,806.01,124.22,333.12,109.69,734.84,664.52,996.62,764.21,715.9,912.24,948.36,60.36,361.0,186.56,996.52,128.94,138.15,324.5,313.23,644.48,731.52,110.17,69.84,724.41,399.61,417.82,679.69,32.85,386.57,599.05,360.83,263.76
624.48,219.86,675.37,357.09,777.28,448.16,429.45,589.78,909.67,944.32,764.8,974.98,842.56,486.3,898.58,539.62,720.53,897.26,163.76,115.17,709.68,606.4,442.01,494.95,852.15,696.38,658.88,29.33,855.11,383.42,669.43,517.08,938.26,406.67,986.41,227.28,677.59,864.06,943.8,33.25,186.07,498.46,120.63,987.86,69.9,480.25,650.35,203.64,543.59,955.77
474.67,186.93,811.23,934.35,243.24,759.18,731.03,860.34,576.5,556.32,231.84,212.68,13.4,41.54,948.19,197.15,801.9,986.62,387.67,563.16,67.67,244.52,791.2,815.43,37.97,185.66,673.1,725.46,317.09,131.89,963.79,934.74,286.13,623.7,45.96,56.89,584.53,593.86,508.08,292.0,64.73,431.07,21.25,198.37,362.39,732.38,607.92,310.53,728.01,453.16
710.97,727.29,405.78,744.39,901.55,252.9,816.9,650.61,73.31,481.45,585.27,821.59,518.21,582.84,762.55,719.27,121.77,943.35,887.81,278.48,29.14,223.11,266.69,643.92,736.83,771.23,681.07,833.69,62.15,916.0,500.94,306.07,481.41,817.5,471.38,336.88,752.3,830.69,587.43,734.52,899.09,673.79,920.2,690.92,411.91,637.43,254.61,124.36,245.15,404.27
994.26,231.78,839.81,98.03,482.85,349.4,161.38,947.78,862.43,87.99,702.59,375.94,509.03,725.91,992.11,301.46,850.47,777.11,900.48,310.92,273.73,517.1,711.98,430.28,806.26,490.37,289.6,234.28,443.24,778.56,570.76,800.06,820.85,544.2,882.61,526.1,992.1,999.06,56.94,209.2,293.83,220.35,208.31,919.8,805.28,124.69,402.07,143.1,601.69,646.64
159.41,65.33,813.45,244.96,984.74,266.69,78.76,725.33,509.3,296.74,256.08,897.17,665.97,372.29,939.1,967.86,545.19,62.81,775.45,6.87,673.57,443.14,754.04,870.43,879.49,398.46,359.46,9.11,729.64,194.42,350.69,675.0,583.58,269.59,385.48,400.99,737.77,949.99,97.56,79.2,659.33,662.63,872.92,208.84,78.05,942.17,692.13,572.93,603.61,146.48
631.53,873.21,296.53,160.28,830.75,239.3,55.94,759.71,201.34,954.25,819.99,622.52,858.0,352.22,505.48,787.61,666.31,330.95,662.75,899.39,167.62,620.96,538.01,666.43,2.62,741.46,689.46,933.93,358.24,854.33,758.03,192.8,204.54,66.28,649.54,274.01,193.05,577.25,302.78,898.8,465.03,285.98,78.17,509.65,620.13,565.12,26.17,985.04,329.84,199.92
623.32,925.15,279.12,142.2,853.44,674.67,490.87,683.07,571.42,797.24,873.4,861.98,359.26,997.54,680.64,991.14,415.45,238.9,81.65,613.15,888.26,885.14,268.51,505.74,258.52,386.89,109.11,568.54,597.0,654.27,234.36,616.71,703.02,485.03,107.29,249.51,917.16,724.95,703.95,937.93,641.34,359.81,32.84,936.68,266.48,783.37,625.68,564.14,173.45,514.21
40.25,857.78,379.9,950.51,141.31,134.35,307.25,59.0,973.09,193.6,751.84,603.04,235.37,236.41,624.58,884.4,22.06,636.9,827.54,606.04,440.07,910.47,234.57,401.76,881.24,384.37,530.75,334.55,437.41,811.78,39.36,985.75,138.24,168.55,27.83,167.96,107.49,559.69,226.06,678.24,274.62,451.69,144.34,375.31,83.89,355.83,257.37,868.85,648.43,54.41
779.22,978.44,964.6,398.86,103.28,491.26,775.26,692.68,325.57,593.31,178.03,282.58,798.93,796.1,949.56,684.39,157.9,847.63,100.06,289.81,916.36,829.51,349.77,358.26,270.65,593.97,380.93,706.24,405.0,943.4,817.39,682.72,456.13,414.7,687.28,550.27,655.09,822.16,374.33,369.81,151.74,251.12,953.53,861.85,957.85,938.5,263.89,40.06,982.91,982.35
145.68,451.49,75.8,958.53,422.78,101.65,727.25,112.54,640.39,611.1,604.6,908.8,787.26,508.66,902.94,168.71,99.71,805.95,53.48,474.36,403.06,893.02,803.51,749.8,364.01,279.61,263.31,390.74,915.84,862.47,766.78,939.25,457.47,451.22,652.18,921.11,46.2,547.17,826.15,731.77,747.39,586.35,341.94,128.21,67.68,198.36,684.22,36.72,670.97,400.75
283.02,312.03,983.79,957.27,573.64,189.53,17.26,676.28,73.56,363.23,261.39,296.52,454.67,576.31,699.43,384.13,294.67,322.43,646.54,830.29,583.89,240.84,282.42,688.28,835.34,130.0,408.0,542.64,532.47,262.02,38.31,332.41,278.79,924.47,938.73,389.02,785.12,639.37,599.65,841.72,447.81,412.43,213.9,649.07,849.57,675.43,761.74,30.9,294.72,946.81
258.43,406.01,476.46,910.32,478.74,56.1,141.95,66.4,310.86,426.79,17.34,33.34,460.8,697.64,870.26,630.52,18.0,864.13,534.74,597.86,183.11,396.02,884.1,394.03,958.71,475.18,699.52,102.32,783.03,350.06,248.37,207.24,440.37,718.93,938.83,980.62,667.75,265.9,311.72,532.07,405.56,877.89,144.69,92.96,803.67,923.67,105.46,93.97,115.0,597.12
322.32,485.69,945.0,461.34,886.04,226.11,935.29,290.61,460.16,740.07,176.16,761.4,665.83,249.64,88.02,949.55,203.35,912.66,638.28,104.91,7.23,671.51,52.51,905.88,886.29,455.73,753.39,928.46,639.09,123.7,562.18,264.02,712.57,591.16,710.58,547.6,311.26,297.07,450.82,431.63,981.35,818.95,685.02,399.0,775.01,818.33,430.67,180.62,927.19,155.27
503.52,320.44,313.57,541.18,203.25,898.84,458.48,680.86,126.68,501.44,181.31,996.22,594.15,863.66,675.09,708.55,22.49,172.9,512.11,144.54,934.42,311.68,543.01,387.57,256.41,133.13,69.18,20.39,584.86,632.18,154.02,978.8,929.9,674.24,775.51,329.92,705.78,460.95,505.99,28.66,46.77,18.88,597.9,824.56,987.51,939.55,958.46,311.8,259.46,453.45
540.53,477.12,87.05,289.58,346.26,673.18,816.83,230.77,102.54,473.69,502.08,67.27,546.59,859.18,700.94,13.92,242.42,628.05,239.03,750.62,107.46,420.82,830.49,970.01,427.63,996.85,568.4,184.64,624.26,162.9,508.7,211.77,395.77,354.9,592.13,715.67,319.01,333.17,204.31,512.89,57.76,53.72,296.6,520.76,136.01,357.34,453.92,321.91,536.33,604.92
228.75,868.87,95.36,116.68,785.76,484.3,772.94,964.0,472.28,940.29,369.31,946.2,399.11,84.28,203.03,238.67,480.3,74.03,209.35,322.76,470.16,461.77,175.56,246.14,72.03,807.12,994.12,402.32,433.21,166.65,362.16,72.68,970.17,134.44,207.56,467.31,258.47,460.66,814.86,329.39,766.85,394.12,27.43,958.33,922.33,359.25,584.68,997.26,25.78,143.47
78.84,423.46,332.45,882.15,328.24,654.38,829.74,820.1,713.02,714.38,323.8,428.76,754.53,839.1,733.27,59.82,864.32,664.11,196.71,976.17,645.93,856.4,37.78,214.71,928.95,672.25,915.04,983.57,12.77,733.65,757.84,400.75,192.66,295.97,165.99,347.28,548.16,397.43,143.05,842.45,958.78,882.42,346.26,802.81,743.96,669.36,940.65,328.3,2.48,813.5
827.35,551.33,156.48,74.11,670.73,229.51,261.06,893.24,0.99,862.98,838.92,736.17,996.28,487.63,530.93,634.3,858.91,932.38,851.14,196.14,410.15,90.54,219.11,670.26,54.2,613.6,310.18,263.36,287.17,562.5,369.18,700.51,724.0,873.25,5.79,494.59,238.38,761.06,22.76,374.03,854.32,893.52,750.78,113.4,362.38,298.95,523.88,129.91,388.2,75.89
39.01,93.42,207.79,237.94,274.45,319.93,452.06,959.73,64.03,861.3,662.03,568.03,919.69,629.16,73.74,400.62,577.08,698.74,317.35,57.89,932.46,610.44,449.02,671.94,400.25,544.91,600.35,182.77,818.4,863.49,947.31,740.96,370.85,483.05,282.07,571.62,300.2,865.46,744.13,927.23,284.3,798.85,555.39,619.62,162.7,992.55,641.3,302.36,847.83,630.64
745.54,997.06,755.75,990.41,701.96,355.4,529.07,213.78,566.06,737.65,291.63,367.13,392.12,562.9,788.47,886.75,133.08,628.77,490.4,901.42,793.49,886.76,749.28,192.75,466.93,329.79,124.24,7.93,573.91,88.77,235.31,800.13,732.97,340.75,476.36,198.46,102.8,763.1,624.27,753.08,197.82,310.76,180.15,579.53,360.13,222.94,653.78,367.4,331.78,166.81
133.58,680.54,897.96,970.08,768.23,731.9,680.05,282.04,582.7,96.19,66.55,694.64,232.08,0.62,103.61,675.26,881.43,300.02,984.62,150.07,559.58,106.05,793.24,622.89,648.94,650.05,826.74,425.66,980.75,225.21,999.9,51.22,110.29,929.26,197.72,322.5,812.74,478.75,437.4,819.31,557.98,496.4,288.99,284.06,750.41,396.43,932.77,578.52,375.15,151.88
733.29,360.2,1.95,891.09,258.05,578.44,495.25,200.48,406.46,302.61,281.79,898.95,64.42,721.84,869.66,599.1,375.08,51.66,701.66,164.75,937.24,322.66,938.24,887.46,311.13,129.49,163.27,827.4,105.12,887.36,3.83,532.41,104.03,664.79,294.18,107.35,687.96,442.19,843.87,899.41,76.34,230.4,300.82,13.32,416.17,653.65,29.86,965.45,402.87,110.79
647.46,151.77,881.44,320.14,439.87,887.73,648.3,87.51,927.55,1.59,138.15,400.16,935.29,157.13,640.93,826.97,801.24,558.45,921.29,572.93,695.21,642.32,527.94,659.2,135.85,941.2,599.35,799.1,664.66,368.68,140.81,557.07,859.21,962.87,435.63,416.06,237.72,988.39,859.41,59.02,447.22,649.86,513.35,42.2,968.55,128.24,230.69,402.06,887.86,263.41
938.43,937.98,925.24,424.75,508.56,494.57,133.81,331.45,224.44,224.01,509.77,503.03,161.24,441.2,758.05,150.7,522.33,718.76,401.47,190.74,950.41,855.57,989.45,605.86,757.49,505.59,390.68,637.6,36.96,463.4,358.0,885.02,370.73,675.5,645.48,257.69,855.19,426.87,327.08,641.61,646.28,712.13,174.18,514.21,314.96,306.0,70.74,456.13,73.61,442.3
984.91,969.17,948.38,231.72,49.39,516.08,77.29,54.39,972.81,680.61,19.52,336.49,301.73,378.25,663.48,444.72,604.84,662.98,227.89,471.5,350.12,28.96,507.03,631.29,174.79,257.22,4.69,295.7,410.65,786.34,162.47,268.43,962.2,185.73,406.0,525.27,285.32,550.56,296.75,252.51,301.02,214.53,110.82,633.38,864.18,64.0,887.2,311.43,292.4,425.27
855.01,989.89,424.79,965.01,964.01,116.76,65.9,426.49,955.12,267.16,888.02,725.38,710.4,382.2,153.69,120.3,88.99,320.4,397.67,224.31,913.29,381.38,279.41,413.25,593.99,175.72,721.57,660.71,529.73,166.93,921.68,713.75,23.71,411.48,560.97,731.17,953.67,903.82,218.12,530.71,761.89,244.8,481.55,322.63,257.96,645.32,901.37,991.81,314.61,482.48
829.57,215.62,467.08,724.86,516.25,375.22,936.22,133.72,804.25,483.79,613.61,30.73,941.47,258.22,245.62,139.93,264.63,397.24,988.83,303.49,757.35,145.9,912.08,714.91,944.59,108.33,813.51,359.38,925.24,80.24,255.92,740.41,803.32,100.29,970.11,70.88,716.31,576.85,859.86,342.79,961.42,954.12,831.91,815.94,766.57,149.6,752.81,201.36,721.86,608.37
435.42,9.33,671.17,191.36,833.91,206.16,934.3,658.62,957.35,764.68,686.75,233.38,339.14,20.55,621.64,818.23,152.99,121.01,669.58,489.91,752.85,801.37,122.73,139.83,420.23,744.54,137.84,540.71,294.37,315.59,95.76,219.68,22.76,497.44,498.42,290.18,907.22,379.34,640.43,25.58,712.19,596.34,326.1,655.87,653.0,289.57,28.56,595.17,203.92,345.54
592.66,139.41,19.86,104.76,615.37,90.63,125.49,863.72,853.47,23.69,198.83,50.8,580.05,351.22,183.95,53.29,827.07,609.8,321.31,679.58,557.85,861.11,809.6,703.12,800.33,45.42,481.26,107.5,802.85,145.22,469.1,976.81,27.53,59.49,227.48,890.03,644.61,112.1,159.93,55.99,955.19,852.55,939.06,497.73,382.01,931.5,243.31,878.93,938.89,620.26
621.86,700.74,369.49,218.85,689.94,791.43,882.23,346.26,470.43,452.49,349.02,131.23,404.24,465.86,534.78,449.85,337.43,564.58,54.4,83.91,128.48,239.52,434.48,272.35,431.63,216.3,463.52,577.37,248.45,370.95,627.21,315.15,627.38,64.71,363.25,700.67,615.79,909.37,238.47,681.33,10.87,588.85,462.52,686.58,0.11,343.1,797.63,584.77,585.67,829.33
78.05,409.88,396.67,165.82,654.46,781.56,640.15,416.35,260.31,819.96,936.49,258.92,154.72,858.85,304.36,539.29,386.51,731.42,801.94,955.95,539.5,301.31,322.15,528.56,741.35,777.2,177.17,15.52,609.53,708.58,851.31,958.02,195.4,732.74,211.83,757.35,636.57,627.66,331.75,529.45,184.51,57.22,991.3,331.65,663.24,726.88,558.14,763.99,631.59,380.97
860.85,83.75,485.26,878.28,461.06,489.2,649.75,303.19,393.88,851.78,758.2,11.58,525.8,185.81,355.28,433.78,808.37,961.52,485.03,289.85,820.5,668.98,907.27,11.34,607.64,597.19,503.9,102.56,258.43,454.29,550.7,321.13,904.7,508.62,240.61,705.59,756.91,102.18,902.12,967.32,890.39,673.19,456.64,153.99,985.93,47.69,258.49,426.08,603.1,720.34
985.15,621.41,383.98,947.18,84.85,714.74,918.8,828.84,656.49,569.26,410.05,595.21,550.52,920.07,793.07,892.18,900.6,377.73,361.79,666.49,352.82,157.58,465.0,823.99,270.97,164.02,613.82,851.24,388.7,302.58,758.8,501.72,990.29,240.82,378.29,808.83,198.22,749.4,905.46,39.01,554.37,129.36,205.23,581.4,142.61,716.41,870.51,518.78,477.58,895.36
216.31,50.11,607.83,388.59,854.73,148.91,318.82,315.77,35.15,778.45,641.59,548.09,328.86,847.52,861.84,908.98,255.1,779.05,687.26,642.44,720.32,135.04,824.19,897.03,661.55,473.8,853.03,225.58,891.21,136.22,156.53,227.79,972.64,399.7,2.05,246.65,446.48,688.57,924.54,948.38,653.51,506.94,344.28,668.67,686.79,381.52,317.54,29.43,400.18,205.97
587.73,850.57,752.52,407.65,673.31,90.48,912.15,824.55,242.61,493.61,965.49,364.51,427.15,246.6,113.61,629.35,279.71,768.45,698.31,82.27,418.79,140.93,645.45,630.34,142.18,927.92,751.08,13.21,907.99,500.97,516.72,543.63,689.98,763.96,169.02,737.88,330.95,157.88,996.51,699.11,601.41,514.36,779.68,778.5,21.95,293.95,322.5,66.34,76.67,913.29
619.03,716.42,382.22,894.35,723.3,558.29,643.85,943.03,135.5,509.66,997.61,357.61,21.06,569.54,102.28,100.52,666.81,148.71,405.44,797.82,322.14,368.48,522.2,272.53,480.23,670.3,608.46,233.48,342.53,237.98,300.05,943.81,939.74,490.89,447.32,614.66,249.91,900.16,829.83,33.36,560.75,921.9,987.56,311.73,770.52,345.55,437.32,81.15,503.9,325.87
851.21,851.12,594.56,367.41,519.76,358.72,23.22,652.3,556.35,615.96,23.02,432.46,849.13,446.22,794.88,785.97,931.03,899.81,254.4,295.83,807.3,956.45,793.95,339.67,887.62,740.5,315.94,107.72,864.17,567.9,717.08,216.0,337.05,868.62,472.61,948.13,265.82,395.39,285.3,901.81,172.74,740.13,829.54,312.42,489.4,498.97,512.19,319.31,828.17,35.08
421.5,755.0,513.3,438.06,982.62,482.61,363.5,562.21,273.4,265.47,155.1,175.47,221.87,976.15,675.46,471.56,41.1,868.29,405.05,839.23,231.57,345.48,127.28,153.92,604.06,773.54,643.74,991.28,117.58,956.23,868.99,873.37,687.88,834.22,911.93,810.62,492.2,221.11,81.34,475.81,552.72,683.35,282.83,504.32,148.34,530.4,950.69,884.67,778.52,398.68
781.47,52.72,362.64,741.88,549.92,624.36,74.91,163.08,720.91,70.71,709.61,847.83,687.89,72.28,526.8,145.68,619.41,349.1,672.98,91.83,560.04,160.45,297.88,696.0,295.13,765.14,480.35,726.56,919.57,253.68,615.93,262.38,241.3,30.52,891.89,848.18,437.62,375.8,355.5,484.35,453.78,887.1,297.98,468.56,131.45,565.81,929.76,628.86,220.72,215.11
129.8,643.85,703.93,654.37,52.49,907.62,956.88,851.24,991.93,682.3,170.54,632.71,150.22,641.63,267.78,347.05,790.21,93.48,871.2,284.81,535.84,112.76,101.14,547.55,484.9,747.17,812.58,942.13,809.69,873.33,86.15,300.18,865.93,11.8,44.93,693.27,857.99,333.8,108.41,340.28,305.17,665.49,882.6,137.23,997.76,846.02,600.65,834.21,780.16,782.23
