ATTR1,ATTR2,ATTR3,ATTR4,ATTR5,ATTR6,ATTR7,ATTR8,ATTR9,ATTR10,ATTR11,ATTR12,ATTR13,ATTR14,ATTR15,ATTR16,ATTR17,ATTR18,ATTR19,ATTR20
128.59,270.18,45.83,331.29,99.56,444.56,57.95,276.24,178.58,0.49,486.67,70.79,295.09,179.34,33.99,254.54,454.62,327.91,331.89,446.83
118.32,266.37,152.64,342.78,119.87,209.2,398.83,482.39,145.12,339.59,260.87,409.79,20.22,153.25,354.45,270.61,341.7,210.32,339.62,153.74
44.47,67.71,494.56,308.4,38.9,273.4,243.21,20.27,175.1,152.28,352.17,107.92,236.88,482.89,4.81,247.67,59.18,414.14,30.0,479.14
308.16,145.08,357.86,300.09,32.54,87.35,62.64,354.94,24.09,475.79,33.85,421.44,379.58,357.26,494.69,230.25,481.73,169.77,188.71,81.62
12.78,116.9,154.02,247.84,463.97,358.37,287.29,308.41,210.68,460.98,404.09,197.38,439.7,49.53,299.34,200.95,40.23,437.12,335.71,120.14
96.65,126.31,243.13,84.81,69.49,202.05,233.5,259.64,226.26,224.77,374.84,378.5,243.64,424.41,22.14,467.82,292.7,185.07,75.76,364.76
374.09,344.68,413.79,15.43,1.19,389.47,478.14,335.02,317.61,10.82,497.61,484.81,247.89,281.21,412.17,475.2,178.46,230.23,477.06,106.86
394.51,9.9,69.45,191.17,161.28,202.05,233.73,466.82,197.73,6.07,342.13,60.97,3.67,326.83,369.54,227.03,32.29,426.62,345.2,492.67
143.02,231.11,486.42,77.01,270.18,228.9,51.0,28.35,333.28,378.38,99.4,356.03,481.95,74.93,301.11,285.79,192.73,108.53,126.17,154.08
402.65,258.41,162.42,400.05,271.01,100.51,208.77,380.05,402.72,237.02,349.5,370.46,47.42,415.88,240.0,498.44,427.95,245.72,346.41,448.82
173.17,66.93,165.79,454.79,90.93,375.23,178.75,47.04,401.56,38.37,458.65,211.51,475.55,174.44,255.55,281.21,256.33,7.87,45.56,99.21
463.66,327.36,329.43,257.43,259.14,369.6,351.15,306.83,172.85,397.84,167.61,223.01,341.41,48.72,185.52,356.43,411.59,440.02,135.75,349.21
220.32,408.31,16.74,41.02,132.54,17.52,382.33,110.84,134.45,318.06,113.17,198.6,177.43,278.41,473.82,390.01,204.02,87.19,156.0,386.14
21.04,358.84,156.67,249.76,159.62,205.35,417.83,230.74,173.95,0.81,254.47,308.26,201.39,348.62,65.63,488.46,320.57,55.46,23.61,55.31
219.96,373.49,380.48,48.77,296.88,371.22,71.44,460.24,86.38,250.27,132.53,38.73,84.52,7.83,319.75,265.7,266.68,444.43,175.19,257.64
371.2,166.43,448.62,277.68,350.4,200.89,453.25,453.48,223.66,361.78,402.43,493.53,404.01,453.95,136.07,282.75,320.82,373.97,250.76,365.61
153.51,44.95,211.99,12.0,434.93,370.22,380.83,122.41,378.6,185.41,452.38,40.35,384.64,118.19,409.65,312.43,320.24,60.8,316.31,380.42
306.04,332.96,230.94,298.51,51.66,411.85,159.95,351.96,152.76,438.75,159.92,367.17,357.11,217.76,22.99,421.02,219.21,34.36,439.79,268.79
450.56,265.89,319.15,205.44,72.14,88.76,165.43,363.44,271.38,72.68,460.31,79.06,377.41,242.15,211.21,320.37,169.16,376.82,495.39,429.14
183.36,249.25,262.48,421.77,28.84,325.65,220.82,132.86,237.71,377.1,328.62,34.98,268.91,196.42,95.32,199.91,101.93,488.26,325.1,245.1
186.13,178.8,260.02,54.67,442.07,466.59,336.42,218.46,497.46,41.77,458.5,398.67,152.56,201.53,278.02,19.58,208.14,471.58,406.34,333.21
412.08,36.32,249.42,89.94,310.79,278.64,84.48,395.48,132.67,493.42,127.36,477.49,177.66,443.35,105.21,359.38,336.22,7.85,159.9,141.35
121.82,269.67,167.71,318.24,81.48,125.3,437.55,233.49,26.32,484.79,481.58,228.92,53.35,439.53,192.27,82.75,298.84,417.33,411.49,176.39
311.77,33.04,171.47,71.87,162.95,122.76,479.3,38.46,418.43,208.39,443.18,241.67,292.88,63.61,338.67,32.66,184.61,168.61,22.71,183.96
48.67,107.17,83.19,356.55,496.67,219.23,220.62,110.15,277.18,282.66,397.44,138.14,170.15,36.47,383.81,329.22,277.83,75.64,70.25,197.56
441.69,371.45,19.31,425.87,234.25,179.04,127.9,391.89,333.24,167.03,249.64,159.71,143.11,196.87,352.53,25.41,205.78,53.3,69.73,363.93
336.66,422.79,478.74,304.44,496.09,30.31,352.57,231.97,408.77,45.76,281.33,419.6,54.03,406.71,276.19,372.72,441.16,374.61,446.67,296.44
356.66,445.91,47.6,78.62,103.03,314.84,122.95,493.07,83.07,262.07,46.76,115.73,153.26,353.28,427.67,444.84,408.63,423.26,378.61,235.5
287.66,86.15,391.65,469.03,443.75,98.98,108.84,306.64,165.17,11.99,440.14,273.22,367.57,314.7,96.25,320.63,496.75,70.44,371.53,453.53
40.3,55.01,176.73,455.68,95.63,354.0,443.74,150.97,114.23,158.51,453.49,283.59,375.35,55.17,211.57,327.33,335.76,388.37,62.23,39.41
35.83,155.49,331.62,114.45,262.82,288.28,493.06,37.15,270.49,318.51,410.58,260.31,155.5,244.8,376.66,286.39,127.3,118.73,201.53,239.75
232.25,338.66,405.52,116.72,272.16,303.74,454.59,324.31,236.31,138.21,72.55,317.06,122.92,429.54,5.12,295.98,37.65,107.83,185.04,293.61
448.42,421.57,60.94,401.43,293.61,457.97,325.43,265.82,239.15,393.97,301.69,448.83,216.47,499.3,234.2,434.55,341.89,448.03,2.13,357.9
142.56,448.83,301.35,363.64,20.77,166.82,99.97,320.65,496.72,76.94,183.88,458.7,49.31,15.32,468.6,304.72,33.88,325.1,457.44,124.7
239.66,201.88,235.22,305.51,109.59,169.35,211.97,371.41,312.09,423.15,391.88,28.51,196.45,228.31,353.27,261.91,412.72,147.72,299.15,257.62
288.81,124.92,3.27,473.35,162.91,336.3,234.69,430.6,90.48,106.04,416.31,376.79,233.5,359.98,35.93,245.32,471.33,73.53,482.99,216.38
121.71,367.19,68.18,43.67,465.64,178.17,310.35,317.26,315.53,336.1,34.33,123.79,135.56,99.92,314.62,55.48,371.47,371.54,313.45,243.91
33.02,466.92,88.09,437.89,13.97,307.15,381.84,333.14,295.23,384.29,1.65,30.61,300.36,106.87,138.4,261.88,103.08,356.21,308.04,52.79
310.22,339.8,200.15,287.22,121.1,5.38,348.56,319.31,17.42,264.31,390.17,395.14,90.15,270.79,273.33,438.16,369.17,345.71,310.45,153.8
120.03,109.34,32.39,84.56,302.81,26.98,301.37,370.31,295.16,410.64,335.61,226.64,101.92,32.57,146.09,496.28,441.07,444.79,247.6,46.08
457.01,196.6,393.3,487.05,447.74,224.9,41.08,234.15,16.77,153.38,296.36,258.49,300.62,147.4,95.53,399.34,104.55,120.52,158.02,324.52
49.32,401.68,446.16,207.78,52.21,139.68,162.55,431.14,103.8,189.65,212.54,279.09,310.9,493.52,163.76,120.91,304.05,406.08,429.32,309.81
0.56,94.23,106.43,62.73,311.73,276.13,318.27,277.49,471.97,243.92,218.28,36.87,453.13,335.5,85.53,235.68,251.97,68.66,141.08,163.99
73.78,171.12,457.05,318.6,62.01,188.5,109.68,420.55,398.21,264.72,371.77,310.17,474.25,158.71,25.93,20.66,133.32,211.92,25.04,419.62
152.51,137.8,67.95,160.34,167.94,417.2,55.9,49.0,143.09,262.43,54.68,452.32,126.73,347.97,485.84,452.08,342.15,340.27,395.53,340.58
261.39,208.28,197.91,413.59,238.19,190.96,135.13,100.21,160.44,441.67,159.19,314.6,444.98,39.05,413.26,216.73,390.29,310.77,230.09,356.68
229.48,133.7,88.73,442.96,183.46,360.51,319.66,220.32,416.73,357.9,170.94,53.09,176.98,324.37,245.86,100.69,254.29,16.5,221.3,248.56
180.88,155.9,239.82,345.12,221.93,294.35,38.23,434.3,119.81,23.68,387.06,194.98,481.22,55.61,50.57,349.14,197.68,281.73,294.43,202.3
276.85,372.99,389.32,329.48,69.07,107.52,359.43,80.28,424.98,40.13,140.42,148.67,15.14,344.6,461.97,150.23,175.13,440.59,345.18,158.74
256.82,401.81,211.27,54.53,238.44,98.13,235.82,63.71,195.27,389.82,354.44,419.64,489.61,110.24,41.57,256.78,43.47,461.21,494.62,96.92
195.06,311.35,276.21,358.36,122.35,236.72,6.62,413.67,497.52,167.82,26.47,26.11,297.53,114.7,441.01,477.91,198.56,300.36,441.37,178.27
128.09,465.97,254.61,173.36,202.76,296.07,344.23,88.5,246.14,223.76,157.85,202.23,325.54,198.45,405.76,247.48,222.22,379.88,110.71,303.38
23.02,136.29,415.26,4.51,25.07,156.08,473.81,266.87,19.6,470.86,101.45,443.6,357.91,78.14,422.41,452.91,217.73,324.88,409.03,107.52
184.86,397.76,390.59,102.37,377.58,319.92,353.92,259.47,288.56,482.93,51.24,150.58,186.28,84.69,358.08,170.17,353.82,423.96,485.7,254.07
258.54,452.28,70.8,310.53,411.68,458.91,215.74,144.23,33.01,336.66,413.98,76.36,413.51,327.69,284.93,300.61,379.14,53.8,324.36,488.09
456.02,463.95,107.18,25.12,442.96,483.6,52.21,434.68,36.52,407.2,224.41,184.87,15.27,160.7,422.76,76.66,73.23,432.77,0.35,218.69
48.66,374.62,492.9,14.52,363.4,10.62,68.31,226.83,48.93,439.18,105.25,196.92,372.74,177.08,278.24,373.49,150.17,379.1,442.52,387.72
443.99,410.69,346.91,97.42,451.93,426.86,453.0,130.63,463.98,34.43,118.22,406.68,245.74,329.49,407.3,418.94,223.6,42.06,371.04,312.32
131.64,412.15,466.44,374.92,53.57,236.7,114.45,315.17,316.13,134.35,455.05,479.94,112.9,375.91,320.45,448.08,163.21,162.94,303.63,364.16
48.05,11.41,199.94,245.9,482.51,475.25,188.35,444.05,77.05,445.38,387.5,400.47,170.47,408.02,120.8,114.75,279.86,166.65,398.69,279.06
446.23,32.5,352.59,285.85,0.46,224.78,379.09,199.58,447.26,181.37,460.31,356.4,384.45,319.78,289.19,116.22,154.39,334.2,78.81,420.77
357.51,227.58,418.14,325.45,371.85,82.36,407.27,285.06,93.06,349.9,400.46,325.67,420.12,356.26,438.53,138.26,484.86,49.66,224.4,168.51
94.97,102.73,376.08,371.35,271.47,245.85,161.48,365.97,482.01,355.81,482.02,218.2,400.24,343.71,331.5,101.32,473.29,323.18,41.57,453.25
379.43,264.19,37.13,372.39,486.14,335.56,85.16,230.61,446.42,380.63,302.69,0.97,34.55,121.67,496.71,460.14,411.97,418.22,76.05,363.72
373.51,130.85,5.51,452.7,262.71,321.55,157.13,325.08,105.69,128.48,420.53,457.43,40.95,241.25,414.56,317.82,471.29,244.44,121.02,398.88
474.09,276.56,97.34,109.07,181.25,94.04,248.59,75.72,398.28,238.44,408.37,30.46,237.02,212.83,229.32,303.81,471.4,70.56,1.88,390.72
419.04,467.94,180.98,300.55,286.92,117.93,12.71,177.65,122.53,282.91,311.67,132.24,164.35,159.53,167.85,200.79,100.12,258.84,109.57,136.08
373.05,256.27,170.03,26.31,411.51,98.32,369.52,343.4,136.16,155.51,314.69,388.05,319.17,370.66,290.22,126.38,313.55,258.46,455.15,468.06
262.5,217.6,258.95,474.12,183.49,271.66,180.47,461.52,386.0,293.4,410.1,395.44,427.53,176.63,160.97,387.83,388.1,207.55,424.64,126.86
94.64,412.15,423.38,335.45,218.91,271.56,307.47,419.35,124.24,236.91,102.19,389.89,123.0,315.19,71.92,406.58,340.25,457.22,219.56,443.21
475.68,94.23,4.65,440.55,169.41,96.47,281.93,30.64,323.65,2.82,289.56,18.04,398.68,106.93,495.6,334.37,70.81,410.72,28.94,355.65
477.25,206.32,81.9,237.02,85.39,361.88,259.11,85.61,356.68,251.73,15.47,69.46,212.22,170.81,220.04,29.82,111.26,17.55,71.26,400.8
276.54,239.03,150.03,409.58,123.43,211.78,313.23,436.75,336.61,115.09,242.62,157.02,471.22,93.94,153.09,17.21,47.42,333.76,249.88,161.83
177.97,373.49,475.22,168.68,459.93,46.61,12.63,185.38,294.85,360.94,112.12,244.41,57.32,174.12,6.57,416.73,88.7,333.09,320.45,110.65
213.89,19.49,73.77,202.21,476.05,364.54,321.22,90.98,442.76,325.34,202.53,179.95,115.31,480.12,253.58,165.13,498.21,393.98,54.5,251.38
489.97,37.12,26.25,407.97,499.16,482.12,55.86,369.81,255.09,145.81,267.96,263.28,493.86,369.74,214.53,278.37,116.06,458.71,139.57,428.88
480.79,196.12,108.72,456.99,90.98,234.4,487.02,296.5,373.37,440.38,17.27,467.79,316.79,157.16,69.95,404.44,299.71,74.37,468.87,297.75
369.1,425.35,118.06,182.86,395.23,129.2,72.32,386.26,184.87,413.68,462.85,377.3,287.85,378.26,103.37,403.29,364.68,26.61,49.69,152.79
85.11,254.51,204.17,144.67,12.73,245.2,282.92,459.43,52.74,248.49,485.59,487.71,47.13,209.23,174.6,317.5,155.25,304.07,365.27,418.89
296.06,237.4,309.53,51.19,456.69,75.82,492.32,166.88,474.69,325.76,118.85,222.98,333.17,276.92,436.86,314.47,310.27,491.16,371.03,156.89
0.04,408.87,185.07,282.66,406.93,294.93,58.37,348.93,261.44,134.62,381.19,292.81,301.52,251.76,161.77,140.71,225.86,453.12,63.44,380.98
113.04,255.47,192.13,389.89,486.97,443.92,219.12,300.84,489.17,79.52,125.83,225.59,427.21,449.61,444.2,225.54,378.25,454.44,403.11,307.13
281.98,333.05,356.45,13.95,471.62,265.47,207.85,311.94,213.87,349.7,154.8,469.96,55.9,201.75,285.87,115.64,8.46,11.75,233.24,388.95
165.74,309.88,322.45,295.21,491.45,146.55,107.99,220.22,222.33,70.93,10.22,128.71,243.87,175.18,358.35,355.84,479.03,443.88,384.0,211.03
243.6,423.84,342.53,259.41,239.77,80.79,364.66,27.49,140.9,146.26,333.04,72.59,433.76,68.06,332.85,402.65,129.7,298.73,244.4,237.38
357.88,268.2,418.39,2.14,53.38,261.33,270.54,411.02,380.51,467.37,494.54,205.14,131.39,202.86,205.89,475.81,396.21,193.5,294.57,54.0
218.33,101.33,80.16,451.89,356.17,131.41,323.41,372.62,79.45,228.63,493.31,406.79,117.06,95.67,362.96,145.37,340.61,289.18,172.19,228.94
219.14,310.29,91.21,308.39,411.3,291.8,240.41,480.86,365.14,497.88,79.91,1.3,105.3,102.97,39.99,394.17,0.43,163.93,427.88,443.82
63.37,364.97,417.31,300.59,333.85,260.13,361.12,190.09,57.74,364.57,114.42,276.41,124.22,212.19,423.71,206.45,333.04,21.21,341.47,463.4
24.87,328.05,109.59,306.84,382.73,436.87,466.36,493.4,30.29,320.88,234.72,252.17,165.48,11.73,446.47,354.61,160.68,162.57,227.53,323.96
35.98,429.56,467.33,78.26,341.31,226.39,239.88,369.29,419.95,205.84,487.33,418.86,140.86,336.9,166.5,497.21,368.31,251.83,174.37,329.74
42.92,1.64,284.18,495.14,274.61,371.38,2.15,478.03,498.74,75.1,68.12,35.74,315.94,18.54,185.86,375.97,69.95,403.31,181.02,405.32
95.84,164.66,58.43,236.61,442.67,163.56,137.64,499.67,196.0,476.01,140.94,356.57,134.4,46.99,238.73,154.75,492.76,117.01,15.16,323.2
392.63,65.37,340.93,276.9,397.95,406.39,197.97,318.53,396.24,256.39,292.41,293.28,490.53,339.78,13.4,163.0,438.69,288.91,301.99,28.13
455.13,275.94,39.02,257.22,457.41,289.42,322.26,61.24,462.53,183.07,230.12,493.7,25.39,216.77,380.16,228.22,51.95,312.22,116.04,91.06
74.08,322.85,113.47,498.64,267.81,452.04,158.22,307.04,385.29,4.19,47.74,219.09,62.57,386.57,128.38,12.45,120.0,71.21,446.45,473.13
384.83,44.19,20.28,28.36,208.98,105.28,380.74,221.4,149.73,326.5,308.98,114.41,47.45,353.19,429.02,363.48,74.52,223.29,76.79,452.39
402.58,448.63,160.54,495.57,240.72,37.01,66.6,162.77,244.49,316.55,238.6,182.5,266.57,290.49,159.61,399.92,269.23,263.2,445.76,201.74
214.41,104.0,280.38,291.07,252.94,228.48,35.35,328.44,435.37,401.65,413.91,472.09,296.41,385.4,398.73,439.38,170.5,27.61,48.49,11.71
394.33,155.65,299.36,411.12,474.54,230.98,402.98,356.2,196.79,48.57,139.52,41.68,209.63,408.1,414.24,83.01,475.75,245.57,239.59,439.27
19.73,429.35,404.77,387.25,98.15,88.51,236.01,94.13,96.08,58.3,113.45,336.34,43.01,229.83,409.96,151.81,400.7,253.71,30.61,458.9
273.52,471.51,191.56,45.4,496.99,293.59,31.75,211.61,123.27,79.4,70.11,89.32,271.42,465.28,211.59,52.0,426.48,341.52,488.95,356.13
466.19,335.72,105.4,353.98,90.04,397.11,36.77,140.26,46.45,59.99,496.0,273.49,256.48,314.7,486.42,453.87,63.92,153.1,304.11,327.62
180.39,498.25,35.83,368.5,120.72,454.6,249.8,264.2,71.51,124.95,11.43,461.69,8.14,391.03,385.12,127.05,320.64,15.1,100.51,141.45
54.89,65.88,391.49,197.92,449.31,81.15,63.15,111.21,140.11,157.44,429.21,232.92,483.22,440.21,218.18,482.74,21.44,322.02,132.14,378.18
353.96,485.82,75.04,115.16,360.25,100.03,445.34,53.62,106.24,73.59,266.1,108.06,170.05,477.12,261.76,407.66,493.26,118.77,28.81,141.35
109.77,496.96,112.67,191.3,460.13,447.98,452.7,166.4,62.33,142.04,38.69,127.72,346.35,19.68,397.83,437.32,55.44,18.17,412.18,149.22
489.37,272.33,34.17,128.15,496.26,492.89,168.29,4.78,414.53,213.86,184.2,246.4,216.38,405.01,317.65,107.93,239.01,404.61,281.5,372.62
141.81,131.2,139.99,322.22,216.14,475.12,403.15,473.18,130.02,162.23,372.47,412.43,259.27,401.79,8.25,272.79,21.11,446.81,13.73,123.88
486.09,398.44,187.31,230.17,343.21,372.03,60.19,275.96,495.25,296.85,380.05,426.51,145.18,306.35,389.71,451.57,417.33,334.37,441.27,385.12
329.88,8.9,88.17,45.27,199.97,297.79,390.66,495.52,11.88,391.98,109.36,464.06,3.81,116.25,197.59,71.03,472.69,138.21,33.81,373.73
142.27,224.17,117.48,416.89,322.87,376.45,331.44,454.78,71.11,115.88,443.32,431.28,340.27,154.43,315.81,424.88,198.85,324.07,430.38,163.29
227.27,180.45,312.2,299.47,180.08,340.96,478.52,305.82,289.0,448.78,93.61,204.62,256.86,213.53,376.22,472.24,53.17,90.94,36.58,311.25
167.7,120.09,25.56,60.5,132.77,423.68,202.87,205.88,363.61,474.68,364.28,225.73,404.32,310.64,454.66,433.01,474.76,487.43,389.66,265.37
214.92,194.62,57.89,64.17,19.09,140.93,292.67,94.67,443.68,452.15,269.47,153.3,21.48,495.44,97.52,341.79,171.43,111.0,330.45,88.14
323.93,427.96,137.91,314.39,175.35,271.19,444.3,260.18,463.54,409.58,230.87,88.37,387.58,72.84,37.5,449.85,220.72,196.56,95.24,219.57
342.17,426.88,485.95,196.22,458.07,158.3,148.36,383.46,105.71,218.2,34.04,222.93,256.88,75.34,201.17,468.4,408.89,394.55,352.12,479.0
72.7,333.64,3.8,373.92,248.78,88.04,180.72,298.21,211.13,181.38,44.24,153.88,384.87,4.28,21.76,98.02,159.12,321.47,310.05,31.99
234.16,238.68,326.76,384.8,418.69,329.11,152.44,83.55,218.9,68.65,193.64,195.49,397.01,187.66,343.05,266.77,278.32,217.06,447.89,289.47
247.79,114.49,468.53,323.65,499.94,333.2,445.2,206.82,213.26,14.36,21.72,466.18,194.01,122.94,401.07,27.0,35.04,221.79,452.04,457.72
394.51,25.07,5.66,482.83,45.07,31.12,142.94,359.13,268.85,343.0,241.86,91.01,6.25,163.04,64.62,143.92,443.83,184.24,382.45,360.27
351.19,287.07,487.23,152.99,183.07,293.65,280.07,297.02,416.95,382.39,481.89,196.36,409.35,442.74,217.27,43.69,477.42,47.72,140.35,332.76
429.47,77.51,484.6,151.31,304.6,304.92,464.44,394.94,98.76,60.11,63.1,369.91,7.6,310.55,279.44,212.94,178.43,465.35,407.75,154.86
226.84,364.58,143.87,295.1,136.74,419.54,198.99,387.52,425.08,309.55,153.93,217.36,276.64,427.4,166.97,204.68,212.6,286.23,456.14,440.91
227.92,105.65,94.67,145.67,418.48,260.53,436.2,20.13,257.39,408.42,253.81,424.6,479.7,197.94,495.88,374.19,429.94,330.36,267.94,119.04
204.45,249.77,241.14,53.2,449.96,459.2,79.7,407.73,312.83,335.15,136.91,55.89,259.7,450.79,438.48,453.28,313.7,471.45,414.79,122.23
245.41,281.89,213.9,408.15,296.52,449.14,16.74,407.61,165.27,392.38,20.63,353.99,186.65,388.37,47.31,90.63,80.41,488.59,241.18,323.33
252.32,229.86,132.86,117.36,392.27,16.07,413.34,388.8,476.37,293.88,349.73,280.82,264.31,63.1,346.55,466.76,337.99,411.49,68.29,111.91
67.89,187.86,262.83,38.05,354.85,89.05,391.48,413.2,201.17,275.54,394.45,162.01,139.83,31.6,294.87,19.71,153.01,231.06,185.33,160.92
221.09,79.33,274.21,416.51,27.72,455.99,115.16,416.52,138.41,20.74,282.43,176.03,8.68,28.59,375.81,319.02,358.66,81.43,111.21,464.22
285.87,221.4,357.71,213.21,261.93,216.81,214.37,483.55,427.33,258.98,460.15,165.42,406.61,333.3,200.17,455.58,467.85,454.04,112.05,476.09
236.65,295.1,287.75,323.68,100.41,58.64,274.59,207.36,244.23,381.79,361.48,478.03,282.59,238.98,487.19,152.64,188.14,239.69,287.87,286.62
247.88,177.55,126.21,37.55,403.66,84.86,180.34,239.31,95.69,21.16,88.99,346.18,481.52,100.12,274.45,2.13,60.82,130.0,447.35,139.84
391.61,39.5,0.82,116.94,40.54,135.75,493.95,249.22,339.72,124.18,151.04,372.22,365.9,481.95,447.12,351.77,20.74,185.85,340.56,453.12
125.97,268.2,366.42,388.69,62.41,91.52,221.02,172.91,343.84,286.14,234.73,287.8,361.15,226.15,130.28,318.01,153.71,159.37,367.06,349.43
55.65,131.15,54.81,234.5,274.94,52.99,436.49,359.0,472.26,109.01,196.68,315.69,184.53,483.76,185.96,162.99,191.43,62.49,377.28,445.21
488.7,164.49,271.65,151.56,296.48,355.81,176.39,252.28,66.5,411.6,100.37,411.86,266.69,214.43,232.4,261.1,4.54,308.89,136.34,135.27
153.63,91.68,424.95,326.68,447.96,36.47,275.26,134.83,162.43,79.5,15.11,335.77,345.61,472.53,26.69,242.65,362.33,282.18,182.69,174.99
120.47,144.7,223.76,471.78,458.85,21.21,60.95,158.56,313.86,82.68,29.5,301.02,29.59,100.46,366.85,177.61,363.88,145.05,185.3,286.24
457.9,447.86,385.49,141.21,104.06,488.88,284.01,290.43,304.51,338.66,228.12,114.91,340.23,257.78,159.76,62.53,446.61,422.12,395.52,460.75
284.65,415.71,9.16,469.9,34.52,432.39,256.98,283.28,443.1,355.16,51.25,398.31,16.52,145.17,276.53,368.71,479.3,13.56,129.96,426.33
213.03,416.7,2.88,178.77,207.44,91.88,268.4,230.04,28.39,127.26,328.85,54.76,72.74,75.77,335.91,97.79,292.49,158.9,77.65,136.63
119.64,106.84,459.45,323.7,409.85,388.64,67.88,291.77,173.85,190.0,36.73,444.46,67.49,359.38,301.34,320.65,58.62,301.38,442.42,45.22
411.09,452.19,267.86,416.83,158.76,347.2,192.6,467.53,156.17,149.38,429.51,331.9,379.77,29.35,304.68,80.85,45.31,427.99,401.06,64.95
88.24,417.66,118.53,432.24,470.84,416.57,299.11,366.02,128.31,133.7,357.86,192.59,66.83,382.19,156.95,234.17,22.44,121.11,356.74,427.6
112.17,216.55,422.16,334.99,79.09,440.24,253.47,179.48,228.54,23.84,266.62,369.15,275.02,27.3,310.12,292.82,335.31,7.19,57.34,238.79
160.3,452.2,441.02,490.11,49.62,292.7,155.39,400.3,63.72,325.94,268.5,454.55,443.75,20.86,370.62,396.69,340.9,302.08,317.36,4.87
202.11,207.83,30.46,395.8,274.36,132.95,46.15,304.79,121.11,352.35,32.02,135.68,163.03,319.55,308.2,436.01,60.05,165.27,243.16,469.69
196.2,353.13,427.03,225.16,371.0,130.14,52.53,377.02,210.74,368.54,468.87,5.91,461.38,75.14,101.68,153.02,291.82,177.81,217.51,0.18
374.56,232.15,324.0,90.72,167.58,384.77,176.21,414.68,492.45,364.51,364.55,109.22,91.39,437.26,74.11,230.12,353.99,17.66,394.04,189.37
466.62,89.15,486.86,450.01,424.0,495.4,330.42,249.76,338.96,94.32,176.7,111.13,338.88,18.03,408.95,420.7,273.34,161.41,272.83,334.43
212.4,173.94,231.14,385.81,312.41,48.19,147.4,376.4,21.52,288.5,360.28,189.77,240.15,283.47,395.83,308.39,398.79,386.9,393.62,85.3
224.13,356.02,371.01,113.32,255.55,6.53,175.08,404.22,435.57,496.16,200.12,39.83,48.63,315.69,255.35,45.78,312.68,197.9,427.36,48.06
137.25,11.05,456.19,23.13,335.65,254.13,412.81,413.98,142.41,86.68,83.13,127.73,166.73,188.91,296.78,95.93,480.03,307.59,32.26,140.17
12.55,381.32,189.06,114.49,283.57,98.23,252.72,183.35,157.56,148.88,422.12,275.33,369.1,103.25,413.84,369.09,218.76,2.62,170.99,81.95
176.12,373.62,289.65,158.22,307.11,454.21,263.49,115.8,81.9,53.05,170.05,286.77,465.32,170.59,486.18,378.76,464.49,20.49,100.93,235.43
121.63,439.11,331.34,405.8,462.14,24.21,478.43,431.38,83.82,496.78,483.31,342.83,214.95,408.27,450.43,3.46,299.64,443.95,23.32,461.64
199.62,300.13,379.87,126.98,99.61,63.62,6.01,268.83,379.39,253.92,386.17,490.07,297.12,18.61,20.37,259.53,417.29,374.95,455.82,388.44
209.13,452.94,387.43,323.68,203.6,158.88,257.14,328.18,272.48,289.91,301.3,396.52,47.93,60.33,129.1,375.93,402.2,71.9,188.32,334.2
93.32,283.25,461.97,47.7,447.12,392.27,442.56,239.43,38.07,388.14,396.86,349.53,264.68,40.96,327.24,141.86,198.09,278.99,256.12,70.92
458.2,96.76,318.23,425.08,32.99,39.34,98.06,223.09,457.42,229.15,204.07,418.78,437.77,101.6,305.51,362.08,150.95,14.85,462.52,121.51
358.26,239.38,106.5,411.28,276.26,290.72,430.63,247.13,415.11,193.36,408.37,278.22,335.46,342.41,74.95,399.18,495.45,477.47,150.34,471.25
